/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/bibl/hi;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/bibl;12
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/date;27
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/foreign;6
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/hi;110
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/idno;16
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/list/item;9
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/locus;55
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/note/bibl;20
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/note/hi/seg;3
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/note/hi;15
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/note/origPlace;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/note/persName;20
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/note/q;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/note/title;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/note;96
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/origDate/locus;3
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/origDate/note;3
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/origDate;707
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/origPlace/hi;10
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/origPlace/note;10
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/origPlace/origPlace;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/origPlace;273
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p/bibl/bibl;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p/bibl;4
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p/date;3
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p/foreign;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p/hi/hi;7
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p/hi/quote;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p/hi;2307
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p/idno;15
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p/locus;16
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p/note;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p/persName;19
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p/q/hi;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p/q;11
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p/quote/hi;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p/quote/note;3
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p/quote/sic;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p/quote;38
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p/title;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/p;1237
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/persName/roleName;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/persName;124
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/placeName;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q/bibl/biblScope;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q/choice/abbr/am;5
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q/choice/expan/ex;4
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q/choice/expan;3
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q/choice/orig;10
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q/choice/reg;10
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q/damage;3
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q/date;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q/hi/sic;3
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q/hi;33
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q/locus;9
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q/note;4
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q/persName;5
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q/placeName;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q/q;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q/sic;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q/supplied;4
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q/title;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/q;357
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/quote/foreign;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/quote/hi;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/quote/locus;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/quote/quote;4
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/quote;20
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/roleName;6
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin/title;9
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/origin;918
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/bibl/biblScope;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/bibl;3
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/date;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/hi/hi;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/hi;214
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/idno;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/locus;49
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/note/bibl/biblScope;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/note;8
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/orgName;5
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/p/bibl;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/p/date;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/p/hi;532
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/p/locus;15
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/p/note/bibl/title;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/p/note/bibl;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/p/note;3
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/p/persName;19
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/p/q/hi;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/p/q;11
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/p/quote/supplied;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/p/quote;13
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/p;391
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/persName/note;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/persName/roleName;5
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/persName;150
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/q/choice/orig;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/q/choice/reg;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/q/ex;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/q/hi;15
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/q/locus;5
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/q/note/persName;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/q/note;4
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/q/persName;6
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/q/q;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/q/sic;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/q/supplied;3
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/q/title;3
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/q;218
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/quote;18
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance/roleName;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/history/provenance;839
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/author/note;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/author/persName;22
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/author/roleName;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/author;211
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/colophon/choice/orig;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/colophon/choice/reg;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/colophon/damage;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/colophon/expan/ex;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/colophon/expan;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/colophon/hi/hi;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/colophon/hi;24
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/colophon/locus;3
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/colophon/note;7
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/colophon/persName;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/colophon/placeName;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/colophon/quote;4
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/colophon/supplied;5
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/colophon;117
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/explicit/hi;10
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/explicit/locus;37
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/explicit;217
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/finalRubric/locus;16
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/finalRubric;20
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/incipit/locus;100
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/incipit;270
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/locus;34
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/note/bibl;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/note/idno;4
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/note/persName;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/note/title;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/note;37
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/rubric/hi;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/rubric/locus;17
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/rubric;22
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/textLang;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/title/note/hi;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/title/note;5
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/msItem/title;523
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/summary/note/hi;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/summary/note/title;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/summary/note;6
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/summary/title;7
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/summary;856
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msContents/textLang;392
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msIdentifier/altIdentifier/idno;268
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msIdentifier/idno;1059
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msIdentifier/repository;1059
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msIdentifier/settlement;1059
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msPart/additional/adminInfo/note/p/hi;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msPart/additional/adminInfo/note/p;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msPart/additional/adminInfo/recordHist/p;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msPart/additional/surrogates/bibl;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msPart/history/origin/origDate;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msPart/history/origin/p/hi;7
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msPart/history/origin/p;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msPart/history/provenance/p/hi;9
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msPart/history/provenance/p;4
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msPart/msContents/summary;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msPart/msIdentifier/idno;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msPart/physDesc/decoDesc/decoNote;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msPart/physDesc/objectDesc/layoutDesc/layout;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msPart/physDesc/objectDesc/supportDesc/extent/dimensions/height;4
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msPart/physDesc/objectDesc/supportDesc/extent/dimensions/width;4
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msPart/physDesc/objectDesc/supportDesc/extent/measure;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/msPart/physDesc/objectDesc/supportDesc/support/material;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/bindingDesc/binding/p/note;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/bindingDesc/binding/p/persName;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/bindingDesc/binding/p/q;3
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/bindingDesc/binding/p;154
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/decoDesc/decoNote/damage;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/decoDesc/decoNote/hi;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/decoDesc/decoNote/idno;4
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/decoDesc/decoNote/locus;11
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/decoDesc/decoNote/note/idno;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/decoDesc/decoNote/note;5
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/decoDesc/decoNote/origPlace;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/decoDesc/decoNote/p/locus;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/decoDesc/decoNote/p/persName;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/decoDesc/decoNote/p;5
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/decoDesc/decoNote/persName;162
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/decoDesc/decoNote/q/persName;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/decoDesc/decoNote/q;7
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/decoDesc/decoNote/quote;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/decoDesc/decoNote/title;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/decoDesc/decoNote;854
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/handDesc/handNote/bibl;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/handDesc/handNote/hi;15
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/handDesc/handNote/idno;24
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/handDesc/handNote/locus;11
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/handDesc/handNote/note/hi;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/handDesc/handNote/note/idno;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/handDesc/handNote/note;4
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/handDesc/handNote/p/note;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/handDesc/handNote/p/persName;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/handDesc/handNote/p/roleName;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/handDesc/handNote/p;4
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/handDesc/handNote/persName/note/hi;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/handDesc/handNote/persName/note;2
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/handDesc/handNote/persName/placeName;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/handDesc/handNote/persName/roleName/placeName;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/handDesc/handNote/persName/roleName;1
/teiCorpus/TEI/teiHeader/fileDesc/sourceDesc/listWit/witness/msDesc/physDesc/handDesc/handNote/persName;91
